start_time	end_time
44.30367346938775	44.39655328798186
44.419773242630384	44.44299319727891
44.46621315192744	44.489433106575966
46.18448979591837	46.78820861678005
47.06684807256236	47.600907029478456
47.64734693877551	48.29750566893424
48.34394557823129	49.08698412698413
49.11020408163265	49.27274376417233
49.295963718820865	49.574603174603176
50.85170068027211	51.153560090702946
51.525079365079364	51.96625850340136
52.01269841269841	53.127256235827666
53.22013605442177	53.59165532879818
53.707755102040814	54.91519274376417
55.00807256235828	55.61179138321995
55.635011337868484	56.006530612244894
56.37804988662131	56.447709750566894
56.49414965986394	56.6334693877551
56.79600907029479	56.81922902494331
56.842448979591836	57.213968253968254
57.2604081632653	57.51582766439909
57.63192743764172	58.51428571428571
58.60716553287982	58.83936507936508
58.93224489795919	60.162902494331064
60.20934240362812	60.3718820861678
60.441541950113375	60.85950113378685
60.97560090702948	61.37034013605442
61.44	61.62575963718821
61.695419501133784	62.299138321995464
62.368798185941046	62.62421768707483
62.80997732426304	63.32081632653061
63.36725623582767	63.55301587301587
63.59945578231292	63.85487528344671
63.901315192743766	64.31927437641724
64.36571428571429	64.87655328798186
64.92299319727891	65.01587301587301
65.03909297052154	65.0855328798186
65.13197278911565	65.45705215419501
65.48027210884354	65.59637188208617
66.36263038548753	66.45551020408163
67.03600907029478	67.3146485260771
67.33786848072562	67.45396825396826
67.52362811791383	67.80226757369614
67.84870748299319	68.0344671201814
68.10412698412698	68.33632653061224
68.3827664399093	68.77750566893424
68.89360544217688	69.33478458049886
69.40444444444445	69.49732426303855
69.52054421768707	70.49578231292517
70.54222222222222	71.21560090702948
71.28526077097506	71.40136054421768
71.47102040816327	71.65678004535147
71.70321995464853	72.00507936507937
72.05151927437642	72.26049886621315
72.28371882086168	72.81777777777778
72.88743764172335	73.8162358276644
73.86267573696145	74.02521541950114
74.07165532879819	74.76825396825397
74.7914739229025	74.86113378684807
74.90757369614512	75.34875283446712
75.39519274376417	75.51129251700681
75.53451247165533	75.88281179138322
75.90603174603174	76.27755102040817
76.32399092970522	76.64907029478458
77.27600907029479	77.41532879818594
77.43854875283446	77.62430839002268
77.69396825396825	78.1815873015873
78.22802721088435	78.76208616780045
78.78530612244899	79.55156462585035
79.5980045351474	79.66766439909297
79.6908843537415	79.83020408163266
79.87664399092971	79.94630385487528
79.9695238095238	80.80544217687074
80.82866213151928	81.478820861678
81.94321995464853	82.361179138322
82.43083900226758	83.35963718820862
83.40607709750567	85.63519274376418
85.72807256235828	85.86739229024943
85.91383219954649	86.42467120181406
86.44789115646259	86.98195011337869
87.30702947845805	88.07328798185941
88.14294784580498	88.30548752834467
88.39836734693877	88.72344671201814
89.1414058956916	89.37360544217687
89.74512471655329	90.90612244897959
90.92934240362811	91.02222222222223
91.04544217687075	91.13832199546485
91.1847619047619	91.41696145124716
91.46340136054421	91.50984126984127
91.55628117913832	91.83492063492064
91.92780045351473	92.43863945578231
92.67083900226757	93.08879818594104
93.1352380952381	93.46031746031746
93.55319727891157	93.83183673469388
93.8550566893424	93.92471655328798
93.97115646258503	93.99437641723355
94.06403628117914	94.66775510204081
94.80707482993198	95.17859410430839
95.24825396825396	96.10739229024944
96.15383219954649	96.20027210884354
96.26993197278911	97.3148299319728
97.38448979591837	97.57024943310658
97.5934693877551	97.75600907029478
97.82566893424037	98.17396825396825
98.29006802721088	98.56870748299319
98.61514739229025	99.05632653061224
99.61360544217688	99.8225850340136
99.86902494331066	100.14766439909297
100.24054421768707	100.77460317460317
100.86748299319729	101.19256235827665
101.2390022675737	101.81950113378684
101.91238095238096	101.98204081632653
102.14458049886622	102.44643990929706
102.51609977324263	102.95727891156463
103.00371882086168	103.44489795918368
103.5609977324263	103.72353741496599
103.74675736961451	103.81641723356009
103.86285714285714	104.4433560090703
104.5362358276644	105.1631746031746
105.48825396825397	105.99909297052154
106.02231292517007	106.37061224489796
106.7653514739229	107.22975056689343
107.299410430839	107.36907029478458
107.3922902494331	107.43873015873015
107.50839002267574	108.64616780045351
108.69260770975056	108.73904761904762
109.31954648526077	109.45886621315192
109.52852607709751	110.78240362811792
110.82884353741497	111.757641723356
111.78086167800454	111.82730158730159
111.87374149659864	112.45424036281179
112.52390022675738	112.61678004535148
112.66321995464853	113.19727891156462
113.22049886621315	113.2669387755102
113.31337868480726	113.40625850340136
113.42947845804989	113.56879818594105
113.6152380952381	113.68489795918367
113.7081179138322	114.07963718820862
114.1492970521542	114.2421768707483
114.28861678004534	114.6833560090703
114.82267573696146	114.93877551020408
114.9619954648526	116.0301133786848
116.40163265306123	117.02857142857142
117.14467120181406	117.26077097505669
117.37687074829932	117.81804988662131
117.91092970521542	118.05024943310657
118.14312925170069	118.77006802721088
118.81650793650793	119.3970068027211
119.42022675736962	119.7685260770975
119.8614058956916	119.97750566893424
120.04716553287982	120.07038548752834
120.09360544217687	120.2097052154195
120.23292517006803	120.27936507936508
120.32580498866213	120.95274376417234
120.97596371882086	121.20816326530613
121.30104308390023	121.51002267573696
121.55646258503401	121.95120181405896
121.99764172335601	122.39238095238095
122.81034013605442	122.99609977324263
123.11219954648526	123.5069387755102
123.69269841269842	123.99455782312926
124.01777777777778	124.1338775510204
124.22675736961452	124.6679365079365
124.71437641723357	125.43419501133786
125.61995464852608	125.68961451247165
125.71283446712017	125.85215419501134
125.87537414965986	125.96825396825396
126.01469387755103	126.22367346938775
126.24689342403629	126.54875283446712
126.6184126984127	126.66485260770975
126.7112925170068	126.98993197278912
127.01315192743765	127.19891156462585
127.24535147392291	127.40789115646258
127.43111111111111	127.73297052154194
127.75619047619048	127.8722902494331
127.91873015873016	128.82430839002268
128.91718820861678	129.03328798185942
129.07972789115647	129.35836734693876
129.42802721088435	129.4744671201814
129.5673469387755	129.8227664399093
130.3568253968254	130.82122448979592
130.86766439909297	131.09986394557822
131.2391836734694	131.30884353741496
131.3320634920635	132.02866213151927
132.07510204081632	132.237641723356
132.26086167800455	132.91102040816327
133.09678004535147	133.3057596371882
133.32897959183674	133.83981859410432
133.88625850340136	134.3506575963719
134.39709750566894	134.58285714285714
134.60607709750568	134.9775963718821
135.0008163265306	135.41877551020409
135.4419954648526	135.90639455782312
135.92961451247166	136.1618140589569
136.20825396825396	136.81197278911566
136.8584126984127	136.99773242630386
137.0441723356009	137.32281179138323
137.76399092970522	137.97297052154195
137.99619047619046	138.06585034013605
138.1122902494331	138.69278911564626
138.7392290249433	138.76244897959182
138.85532879818595	139.1804081632653
139.22684807256235	139.6215873015873
139.69124716553287	140.0627664399093
140.1556462585034	140.50394557823128
140.52716553287982	140.5968253968254
141.27020408163264	141.50240362811792
141.54884353741497	141.82748299319726
141.9203628117914	142.24544217687074
142.33832199546487	142.52408163265306
142.54730158730158	142.7562811791383
142.8956009070295	143.0117006802721
143.03492063492064	143.49931972789116
143.59219954648526	144.33523809523808
144.40489795918367	145.21759637188208
145.28725623582767	145.54267573696146
145.61233560090702	146.35537414965987
146.40181405895692	147.0055328798186
147.05197278911564	147.16807256235828
147.26095238095238	147.60925170068026
147.6556916099773	148.39873015873016
148.4451700680272	148.5148299319728
148.5380498866213	148.6309297052154
148.65414965986395	149.11854875283447
149.16498866213152	149.53650793650795
149.55972789115646	149.79192743764173
150.3027664399093	150.79038548752834
150.97614512471657	151.18512471655328
151.25478458049886	151.51020408163265
151.57986394557824	152.06748299319727
152.4622222222222	152.94984126984127
152.97306122448978	153.18204081632652
153.20526077097506	153.39102040816326
153.46068027210885	154.25015873015872
154.2965986394558	154.64489795918368
154.71455782312924	155.06285714285715
155.24861678004535	155.80589569160998
156.1774149659864	156.4328344671202
156.4560544217687	156.64181405895692
156.66503401360544	156.9901133786848
157.03655328798186	157.57061224489797
157.61705215419502	157.82603174603176
157.84925170068027	157.94213151927437
158.058231292517	158.36009070294784
158.4065306122449	159.2192290249433
159.2888888888889	159.45142857142858
159.49786848072563	159.54430839002268
159.61396825396827	159.79972789115646
159.86938775510205	159.98548752834466
160.0319274376417	160.07836734693876
160.14802721088435	160.49632653061224
160.84462585034012	161.0071655328798
161.05360544217686	161.86630385487527
161.8895238095238	161.9591836734694
162.00562358276645	162.16816326530613
162.19138321995464	162.40036281179138
162.49324263038548	162.7718820861678
164.722358276644	165.163537414966
165.23319727891158	165.37251700680272
165.41895691609977	165.58149659863946
165.60471655328797	166.48707482993197
166.5102947845805	166.57995464852607
166.62639455782312	166.8818140589569
167.02113378684808	167.53197278911566
167.5784126984127	169.01804988662133
169.06448979591838	169.29668934240362
169.31990929705216	169.38956916099772
169.41278911564626	169.94684807256235
170.06294784580498	170.22548752834467
170.29514739229026	170.4344671201814
170.92208616780044	171.29360544217687
171.3168253968254	171.45614512471656
171.5025850340136	172.4778231292517
172.5010430839002	172.5707029478458
172.59392290249434	173.10476190476192
173.17442176870748	173.33696145124716
173.3601814058957	173.4530612244898
173.52272108843536	173.68526077097505
173.7317006802721	173.8013605442177
173.84780045351474	174.03356009070293
174.08	174.24253968253967
174.3354195011338	174.6140589569161
174.82303854875283	174.98557823129252
175.03201814058957	175.10167800453516
175.1481179138322	175.5892970521542
175.63573696145124	175.82149659863944
175.86793650793652	176.05369614512472
176.10013605442177	176.28589569160997
176.33233560090702	176.86639455782313
177.5397732426304	177.67909297052154
177.70231292517008	177.79519274376418
177.8184126984127	179.00263038548752
179.04907029478457	179.83854875283447
179.86176870748298	180.60480725623583
180.65124716553288	180.72090702947847
180.79056689342403	181.06920634920635
181.1388662131519	181.2781859410431
181.41750566893424	181.58004535147393
181.69614512471657	181.97478458049886
182.0212244897959	182.29986394557824
182.41596371882085	182.5320634920635
182.55528344671202	183.76272108843537
183.80916099773242	184.57541950113378
184.97015873015874	185.43455782312924
185.45777777777778	185.52743764172337
185.62031746031747	186.2008163265306
186.24725623582768	186.94385487528345
187.01351473922904	187.40825396825397
187.45469387755102	187.895873015873
187.94231292517006	188.1512925170068
188.22095238095238	188.778231292517
188.98721088435374	189.1265306122449
189.47482993197278	190.31074829931973
190.40362811791383	190.5661678004535
190.61260770975056	190.86802721088435
190.8912471655329	190.96090702947845
191.6110657596372	192.00580498866213
192.07546485260772	192.7024036281179
192.84172335600908	193.51510204081632
193.56154195011337	193.70086167800454
193.7473015873016	193.81696145124715
193.86340136054423	193.90984126984128
193.95628117913833	194.16526077097507
194.18848072562358	194.39746031746031
194.4671201814059	194.6528798185941
194.69931972789115	195.07083900226758
195.14049886621316	195.48879818594105
196.18539682539682	196.27827664399092
196.30149659863946	196.3479365079365
196.39437641723356	197.64825396825398
197.71791383219954	197.97333333333333
198.01977324263038	198.27519274376417
198.36807256235826	198.62349206349205
198.76281179138323	198.97179138321997
199.1807709750567	199.2968707482993
199.34331065759636	199.3897505668934
199.4361904761905	199.8077097505669
199.83092970521542	200.75972789115647
200.80616780045352	200.87582766439908
200.89904761904762	201.08480725623582
201.13124716553287	201.54920634920634
201.66530612244898	201.94394557823128
201.99038548752836	202.3851247165533
202.4780045351474	202.50122448979593
202.77986394557823	203.43002267573695
203.4532426303855	204.49814058956918
204.56780045351474	205.21795918367346
205.241179138322	205.26439909297054
205.68235827664398	206.33251700680273
206.44861678004534	206.51827664399093
206.56471655328798	207.16843537414965
207.23809523809524	207.44707482993198
207.51673469387754	207.88825396825396
208.1901133786848	208.58485260770976
208.65451247165532	208.74739229024942
208.77061224489796	210.16380952380953
210.2334693877551	210.44244897959183
210.46566893424037	210.58176870748298
210.6746485260771	210.7675283446712
210.8604081632653	210.9532879818594
210.97650793650794	211.44090702947847
211.51056689342403	211.78920634920635
211.8356462585034	211.9285260770975
211.97496598639455	212.23038548752834
212.2768253968254	212.36970521541951
212.39292517006803	212.57868480725622
212.60190476190476	212.7180045351474
212.78766439909296	213.29850340136053
213.32172335600907	213.5307029478458
213.57714285714286	213.83256235827665
214.22730158730158	214.5059410430839
214.52916099773242	214.80780045351474
214.99356009070294	215.08643990929704
215.10965986394558	215.43473922902496
215.45795918367347	216.13133786848073
216.4796371882086	217.10657596371883
217.12979591836734	217.31555555555556
217.40843537414966	217.57097505668935
217.59419501133786	218.91773242630384
218.94095238095238	219.38213151927437
219.42857142857142	219.52145124716554
219.5911111111111	220.10195011337868
220.4038095238095	220.49668934240364
220.5431292517007	220.61278911564625
220.6592290249433	220.93786848072563
220.98430839002268	221.00752834467121
221.05396825396826	221.6112471655329
222.0756462585034	222.21496598639456
222.4471655328798	222.58648526077098
223.00444444444443	223.07410430839002
223.09732426303856	223.3991836734694
223.44562358276644	223.5849433106576
223.63138321995464	223.74748299319728
223.79392290249433	223.86358276643992
223.91002267573697	224.42086167800454
224.4673015873016	224.90848072562358
224.95492063492063	225.04780045351475
225.0942403628118	225.14068027210885
225.1871201814059	225.28
225.30321995464854	225.4657596371882
225.51219954648525	225.69795918367348
225.76761904761904	226.2784580498866
226.4177777777778	226.8821768707483
227.09115646258505	228.3218140589569
228.36825396825398	228.64689342403628
228.69333333333333	229.5524716553288
229.64535147392291	229.87755102040816
229.94721088435375	230.38839002267574
230.45804988662132	230.55092970521542
230.57414965986393	230.59736961451247
231.27074829931973	231.38684807256234
231.41006802721088	231.45650793650793
231.47972789115647	232.15310657596373
232.43174603174603	234.05714285714285
234.1035827664399	234.28934240362813
234.33578231292518	235.10204081632654
235.14848072562359	235.24136054421768
235.26458049886622	235.7057596371882
235.84507936507936	235.8682993197279
236.10049886621314	236.7506575963719
236.7738775510204	237.70267573696145
237.7491156462585	237.98131519274375
238.02775510204083	238.12063492063493
238.16707482993198	238.5385941043084
238.58503401360545	239.04943310657598
239.09587301587302	239.2584126984127
239.28163265306122	239.46739229024942
239.5138321995465	239.58349206349206
239.6299319727891	239.90857142857143
239.93179138321995	239.95501133786848
239.978231292517	240.419410430839
240.48907029478457	241.69650793650794
241.742947845805	241.90548752834468
241.95192743764173	242.20734693877552
242.60208616780045	242.6485260770975
242.69496598639455	243.04326530612244
243.20580498866212	243.41478458049886
243.50766439909296	244.01850340136053
244.06494331065758	244.27392290249432
244.3435827664399	244.62222222222223
244.71510204081633	245.27238095238096
245.318820861678	245.3884807256236
245.43492063492064	245.5742403628118
245.64390022675738	245.82965986394558
245.87609977324263	245.94575963718822
245.99219954648527	246.24761904761905
246.41015873015874	246.80489795918368
246.92099773242631	247.64081632653063
247.66403628117914	248.1748752834467
248.29097505668935	248.59283446712018
248.9643537414966	249.47519274376418
249.75383219954648	249.98603174603176
250.00925170068027	250.10213151927437
250.1253514739229	250.3111111111111
250.33433106575964	250.42721088435374
250.45043083900228	250.93804988662131
250.98448979591836	251.21668934240364
251.23990929705215	251.2863492063492
251.93650793650792	252.1919274376417
252.30802721088435	252.91174603174602
253.37614512471654	253.7708843537415
253.88698412698412	254.2120634920635
254.25850340136054	255.0944217687075
255.14086167800454	255.60526077097506
255.6517006802721	256.58049886621313
256.6037188208617	256.6965986394558
256.74303854875285	256.8126984126984
256.83591836734695	256.97523809523807
257.0681179138322	257.2306575963719
257.2538775510204	257.9504761904762
258.18267573696147	258.27555555555557
258.2987755102041	259.43655328798184
259.50621315192745	261.2709297052154
261.29414965986393	261.38702947845803
261.41024943310657	261.68888888888887
261.7121088435374	262.0371882086168
262.0836281179138	262.54802721088436
262.6176870748299	262.78022675736963
263.1285260770975	263.3142857142857
263.36072562358277	263.45360544217687
263.4768253968254	263.5697052154195
263.59292517006804	264.1734240362812
264.21986394557825	264.8932426303855
264.93968253968256	265.3344217687075
265.40408163265306	265.54340136054424
266.00780045351473	266.4257596371882
267.09913832199544	267.2152380952381
267.26167800453516	267.63319727891155
267.77251700680273	268.051156462585
268.21369614512474	269.0728344671202
269.2353741496599	270.44281179138324
270.48925170068026	270.83755102040817
270.8607709750567	271.3716099773243
271.4644897959184	271.5573696145125
271.62702947845804	271.7663492063492
271.81278911564624	272.2307482993197
272.25396825396825	272.9273469387755
273.02022675736964	273.5078458049887
273.5542857142857	273.6007256235828
273.6471655328798	273.76326530612243
273.8097052154195	273.9025850340136
273.92580498866215	274.227664399093
274.29732426303855	274.4598639455782
275.15646258503403	275.38866213151925
275.5047619047619	276.01560090702947
276.1781405895692	276.2245804988662
276.24780045351474	276.43356009070294
276.4567800453515	276.71219954648524
276.7586394557823	277.19981859410433
277.2230385487528	277.3855782312925
277.43201814058955	277.4552380952381
277.5481179138322	277.68743764172336
278.1286167800454	278.68589569160997
278.73233560090705	278.82521541950115
278.8484353741497	278.96453514739227
279.0806349206349	279.173514739229
279.2431746031746	279.3128344671202
279.3360544217687	279.73079365079366
279.7540136054422	280.17197278911567
280.3112925170068	280.72925170068027
280.7524716553288	280.86857142857144
280.91501133786846	281.10077097505666
281.14721088435374	281.51873015873014
281.58839002267575	281.8902494331066
282.0760090702948	282.3778684807256
282.40108843537416	283.1209070294785
283.14412698412696	283.2602267573696
283.3298866213152	283.49242630385487
283.53886621315195	283.9568253968254
283.9800453514739	284.072925170068
284.1193650793651	284.3051247165533
284.37478458049884	284.81596371882085
284.8856235827664	285.6983219954649
285.81442176870746	286.0234013605442
286.0698412698413	286.1162811791383
286.1859410430839	286.3484807256236
286.48780045351475	286.58068027210885
286.67356009070295	286.8825396825397
286.95219954648525	287.2308390022676
287.67201814058956	287.90421768707483
288.1596371882086	289.1116553287982
289.1348752834467	289.2045351473923
289.25097505668936	289.34385487528345
289.367074829932	289.5528344671202
289.57605442176873	289.7385941043084
289.76181405895693	289.8314739229025
289.87791383219957	290.2262131519274
290.2726530612245	290.43519274376416
290.48163265306124	290.71383219954646
290.8067120181406	290.9924716553288
291.0621315192744	291.1550113378685
291.178231292517	291.7819501133787
291.82839002267576	292.1766893424036
292.19990929705216	292.29278911564626
292.33922902494334	292.38566893424036
292.43210884353743	292.5946485260771
292.66430839002265	292.89650793650793
292.91972789115647	293.01260770975057
293.0358276643991	293.10548752834467
293.1287074829932	293.4073469387755
293.52344671201814	293.5698866213152
293.70920634920634	293.89496598639454
293.9181859410431	294.2897052154195
294.4058049886621	294.8469841269841
294.9398639455782	295.0791836734694
295.1256235827664	295.19528344671204
295.24172335600906	295.6132426303855
295.65968253968254	296.14730158730157
296.2634013605442	296.6813605442177
296.8903401360544	297.19219954648526
297.2154195011338	297.4940589569161
297.54049886621317	297.91201814058957
297.95845804988664	298.3996371882086
298.79437641723354	298.9336961451247
298.9801360544218	299.14267573696145
299.16589569161	299.42131519274375
299.4677551020408	299.653514739229
299.6999546485261	300.32689342403626
300.3965532879819	300.72163265306125
300.7912925170068	301.09315192743765
301.18603174603174	301.3950113378685
301.90585034013606	302.1612698412698
302.23092970521543	302.5560090702948
302.5792290249433	302.8810884353741
302.9275283446712	302.9739682539683
303.0204081632653	303.2061678004535
303.32226757369614	303.67056689342405
303.7170068027211	303.8795464852608
304.0885260770975	304.3439455782313
304.41360544217684	304.90122448979594
305.0173242630386	305.1102040816327
305.1566439909297	305.36562358276643
305.45850340136053	305.62104308390025
305.66748299319727	305.71392290249435
305.7835827664399	305.9693424036281
306.17832199546484	306.5034013605442
306.52662131519276	307.1071201814059
307.15356009070297	307.24643990929707
307.2696598639456	307.80371882086166
307.85015873015874	307.9198185941043
307.98947845804986	308.47709750566895
308.5467573696145	308.56997732426305
308.5931972789116	308.61641723356007
309.75419501133786	309.7774149659864
310.9384126984127	311.07773242630384
311.7743310657596	311.89043083900225
311.9368707482993	312.56380952380954
312.5870294784581	313.2604081632653
313.30684807256233	313.3532879818594
313.42294784580497	313.6783673469388
313.7248072562358	314.83936507936505
315.00190476190477	315.41986394557824
315.46630385487526	316.0932426303855
316.13968253968255	316.7434013605442
316.8130612244898	317.1149206349206
317.1613605442177	317.3006802721088
317.37034013605444	317.60253968253966
317.74185941043083	317.8579591836735
317.9043990929705	318.11337868480723
318.1598185941043	318.22947845804987
318.2526984126984	318.763537414966
318.8796371882086	319.2975963718821
319.3440362811791	320.2496145124717
320.3424943310658	320.4585941043084
320.4818140589569	320.574693877551
320.6211337868481	321.2016326530612
321.22485260770975	321.2712925170068
321.3409523809524	321.41061224489795
321.457052154195	321.8285714285714
321.8750113378685	321.9678911564626
322.0143310657596	322.339410430839
322.40907029478456	322.4787301587302
322.5251700680272	323.0592290249433
323.08244897959185	323.52362811791386
323.5700680272109	324.104126984127
324.17378684807255	324.33632653061227
324.35954648526075	324.8703854875283
324.9168253968254	325.03292517006804
325.07936507936506	325.2419047619048
325.31156462585034	325.5205442176871
326.1707029478458	326.40290249433104
326.4261224489796	326.84408163265306
326.89052154195014	327.1459410430839
327.16916099773243	327.4013605442177
327.68	328.0050793650794
328.07473922902494	328.6552380952381
328.70167800453515	328.8177777777778
328.88743764172335	329.5375963718821
329.65369614512474	329.88589569160996
329.93233560090704	330.48961451247163
330.768253968254	331.0933333333333
331.1629931972789	331.5345124716553
331.6738321995465	331.83637188208615
331.8595918367347	331.9060317460318
332.138231292517	332.88126984126984
333.3921088435374	333.5778684807256
333.902947845805	333.97260770975055
334.0190476190476	335.0407256235828
335.0639455782313	335.4819047619048
335.5283446712018	335.73732426303854
335.83020408163264	336.10884353741494
336.4107029478458	337.0144217687075
337.0608616780045	337.5717006802721
337.6181405895692	337.8503401360544
337.92	338.05931972789114
338.0825396825397	338.1754195011338
338.1986394557823	338.4772789115646
338.50049886621315	338.802358276644
338.84879818594106	339.5221768707483
339.6614965986395	340.5206349206349
340.5902947845805	340.8689342403628
340.9618140589569	341.98349206349206
342.0067120181406	342.0531519274376
342.0995918367347	342.1924716553288
342.26213151927436	342.58721088435374
342.6568707482993	342.7265306122449
342.7961904761905	343.02839002267575
343.4463492063492	343.5392290249433
343.56244897959186	343.77142857142854
343.8178684807256	344.7002267573696
344.8627664399093	345.4200453514739
345.4897052154195	345.60580498866216
345.6522448979592	345.8380045351474
345.8612244897959	345.88444444444445
345.9308843537415	346.32562358276647
346.3720634920635	346.4649433106576
346.51138321995467	346.5810430839002
346.60426303854877	346.79002267573696
346.8596825396825	347.0918820861678
347.1383219954649	347.30086167800454
347.3240816326531	347.39374149659864
347.4401814058957	347.6956009070295
347.74204081632655	347.7884807256236
347.97424036281177	348.0439002267574
348.11356009070295	348.3225396825397
348.601179138322	348.97269841269843
348.9959183673469	349.2281179138322
349.27455782312927	349.78539682539684
349.92471655328796	350.1801360544218
350.5516553287982	351.2714739229025
351.294693877551	351.5733333333333
352.01451247165534	352.66467120181403
352.73433106575965	353.4077097505669
353.45414965986396	353.500589569161
353.5238095238095	353.8953287981859
353.96498866213153	354.1275283446712
354.1971882086168	355.1956462585034
355.40462585034015	356.3566439909297
356.40308390022676	357.076462585034
357.09968253968253	357.47120181405893
357.49442176870747	357.72662131519274
358.4696598639456	358.58575963718823
358.6554195011338	359.49133786848074
359.5609977324263	360.44335600907027
360.5594557823129	360.7916553287982
360.8148752834467	361.2560544217687
361.2792743764172	361.92943310657597
361.9526530612245	362.0455328798186
362.06875283446715	362.16163265306125
362.18485260770973	362.34739229024945
362.39383219954647	362.7653514739229
362.81179138321994	363.62448979591835
363.6709297052154	364.181768707483
364.20498866213154	364.6461678004535
364.6926077097506	364.7158276643991
364.9944671201814	365.0873469387755
365.1337868480726	366.1322448979592
366.15546485260774	366.55020408163267
366.57342403628115	366.6663038548753
366.6895238095238	366.9449433106576
367.3629024943311	367.4790022675737
367.5022222222222	367.757641723356
368.0130612244898	368.4542403628118
368.5471201814059	368.7096598639456
368.7560997732426	369.15083900226756
369.1740589569161	369.19727891156464
369.2204988662132	370.00997732426305
370.0331972789116	370.2189569160998
370.2421768707483	370.66013605442174
370.6833560090703	370.84589569161
370.8691156462585	371.35673469387757
371.42639455782313	372.0301133786848
372.05333333333334	372.14621315192744
372.169433106576	372.2855328798186
372.3087528344671	372.8195918367347
372.86603174603175	373.2607709750567
373.4697505668934	373.5626303854875
373.58585034013606	373.86448979591836
374.37532879818593	374.7468480725624
374.7932879818594	375.00226757369614
375.0487074829932	375.3970068027211
375.44344671201816	376.0239455782313
376.1168253968254	376.34902494331067
376.95274376417234	377.04562358276644
377.068843537415	377.1617233560091
377.2081632653061	377.76544217687075
377.85832199546485	378.3227210884354
378.48526077097506	379.4140589569161
379.43727891156465	379.62303854875285
379.6462585034014	379.7391383219955
379.7855782312925	379.9248979591837
379.9713378684807	380.08743764172334
380.4125170068027	380.7375963718821
380.76081632653063	381.2252154195011
381.34131519274376	381.66639455782314
381.6896145124717	381.9218140589569
381.94503401360544	382.22367346938773
382.2701133786848	382.8041723356009
382.85061224489795	383.1756916099773
383.2685714285714	383.5007709750567
383.57043083900226	384.267029478458
384.7546485260771	384.8707482993197
384.9171882086168	385.2654875283447
385.2887074829932	385.3815873015873
385.4048072562358	385.56734693877553
385.61378684807255	385.985306122449
386.031746031746	386.3568253968254
386.4032653061224	386.61224489795916
386.7283446712018	386.7980045351474
386.8212244897959	387.12308390022673
387.19274376417235	387.2624036281179
387.28562358276645	387.9822222222222
388.0286621315193	388.2144217687075
388.2608616780045	388.3073015873016
388.37696145124715	388.51628117913833
388.56272108843535	388.8645804988662
